No.,Time,Source,Destination,Protocol,Length,goEID,Cmd,llno,parameter,allData,item_1,item_2,item_3,item_4,bit-str1,bit-str2,bit-str3,bit-str4
2866,192.368765,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2870,192.619169,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2883,192.867213,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2893,193.365424,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2904,193.837395,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2906,193.864433,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2919,194.362321,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2924,194.617444,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2928,194.861065,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2940,195.359082,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2967,195.835587,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2968,195.857474,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2991,196.356086,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2997,196.615751,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2998,196.854033,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3014,197.353463,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3020,197.833972,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3021,197.850638,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3030,198.348855,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3034,198.61411,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3044,198.847855,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3062,199.345819,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3073,199.832213,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3074,199.843886,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3096,200.342766,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3100,200.612315,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3103,200.840585,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3111,201.352212,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3131,201.830369,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3132,201.836995,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3141,202.336262,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3146,202.61058,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3149,202.833703,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3155,203.332421,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3176,203.828786,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3177,203.831357,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3189,204.330028,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3195,204.608556,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3202,204.828027,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3210,205.327612,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3218,205.824669,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3219,205.82714,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3226,206.323671,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3232,206.607186,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3236,206.821796,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3250,207.320192,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3264,207.81871,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3265,207.825362,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3271,208.316642,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3277,208.605455,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3279,208.814885,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3298,209.313236,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3309,209.811998,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3310,209.823469,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3324,210.310039,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3328,210.603303,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3332,210.808207,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3341,211.3066,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3348,211.805683,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3349,211.821945,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3359,212.30459,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3370,212.602088,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3378,212.801609,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3387,213.299455,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3399,213.798672,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3400,213.820241,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3408,214.296912,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3425,214.600434,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3431,214.795096,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3445,215.294799,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3455,215.792291,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3456,215.818119,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3461,216.290203,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3465,216.598901,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3471,216.788528,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3488,217.286988,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3498,217.785103,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3500,217.816861,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3505,218.283111,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3513,218.596932,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3518,218.782122,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3528,219.280333,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3546,219.778382,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3547,219.81506,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3558,220.277062,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3566,220.59542,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3581,220.775658,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3593,221.273716,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3614,221.771685,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3616,221.813382,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3627,222.270486,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3635,222.593735,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3642,222.76833,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3654,223.266834,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3669,223.766097,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3671,223.811656,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3683,224.264007,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3693,224.592299,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3700,224.761952,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3712,225.260441,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3738,225.759282,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3744,225.809854,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3766,226.257332,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3775,226.590541,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3781,226.756482,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3798,227.253493,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3808,227.752747,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3811,227.808978,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3819,228.24995,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3825,228.588814,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3830,228.74874,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3841,229.247046,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3858,229.745214,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3860,229.806459,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3868,230.245207,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3871,230.58694,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3874,230.743113,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3886,231.240828,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3904,231.739452,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3907,231.804667,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3921,232.237229,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3929,232.585357,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3932,232.736011,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3940,233.234303,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3948,233.732752,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3950,233.802998,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3965,234.230766,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3970,234.583717,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
3979,234.729602,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3987,235.227663,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3996,235.726296,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
3997,235.801312,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4004,236.224791,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4007,236.582014,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4011,236.722954,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4029,237.22103,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4042,237.719097,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4044,237.799591,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4050,238.21761,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4055,238.580228,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4058,238.715581,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4073,239.215378,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4079,239.713987,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4082,239.797866,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4088,240.211782,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4091,240.578522,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4093,240.710359,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4102,241.208692,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4107,241.707015,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4112,241.795886,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4122,242.205866,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4130,242.576836,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4131,242.704672,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4142,243.202522,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4147,243.701076,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4151,243.794527,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4160,244.199067,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4166,244.575115,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
4167,244.697141,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4181,245.19573,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
4195,245.694328,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
