No.,Time,Source,Destination,Protocol,Length,goEID,Cmd,llno,parameter,allData,item_1,item_2,item_3,item_4,bit-str1,bit-str2,bit-str3,bit-str4
2228,127.664958,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2229,127.66496,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2233,127.855246,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2234,128.066319,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2236,128.353296,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2239,128.671819,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2240,128.672902,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2244,128.85168,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2246,129.068941,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2247,129.34958,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2248,129.390988,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2249,129.430068,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2250,129.430069,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2251,129.662048,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2252,129.663669,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2253,129.663671,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2257,129.84929,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2258,130.064445,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2260,130.349405,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2261,130.670356,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2262,130.670358,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2266,130.844689,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2267,131.067453,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2268,131.343018,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2269,131.389267,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2270,131.428059,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2271,131.428858,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2272,131.661821,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2273,131.661823,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2274,131.661824,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2282,131.841978,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2283,132.06357,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2292,132.340154,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2293,132.668079,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2294,132.668081,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2298,132.838261,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2300,133.065711,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2301,133.337543,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2302,133.387524,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2303,133.427625,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2304,133.427626,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2305,133.659719,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2306,133.65972,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2307,133.660531,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2311,133.835724,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2312,134.063851,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2314,134.333374,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2315,134.667833,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2316,134.667835,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2320,134.831801,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2321,135.063849,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2322,135.329151,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2323,135.385873,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2324,135.426155,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2325,135.4269,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2326,135.658585,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2327,135.658587,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2328,135.658588,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2331,135.828148,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2333,136.061388,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2335,136.327048,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2336,136.666526,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2337,136.666528,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2340,136.824953,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2342,137.062289,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2343,137.32425,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2344,137.383991,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2345,137.425471,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2346,137.425472,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2349,137.723004,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2350,137.723005,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2351,137.723006,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2354,137.823944,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2356,138.060244,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2358,138.32127,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2360,138.664447,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2361,138.665369,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2364,138.818562,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2366,139.060543,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2367,139.318062,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2368,139.382337,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2369,139.424149,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2370,139.424151,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2371,139.656447,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2372,139.656448,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2373,139.656448,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2376,139.815412,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2378,140.059073,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2380,140.31534,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2381,140.663256,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2382,140.663257,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2384,140.814035,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2388,141.058793,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2389,141.310122,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2390,141.380594,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2391,141.422651,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2392,141.422652,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2393,141.656388,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2394,141.656389,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2395,141.65639,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2397,141.808467,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2400,142.057789,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2402,142.306754,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2405,142.661588,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2406,142.66159,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2408,142.805658,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2411,143.057086,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2412,143.304176,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2413,143.378584,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2414,143.421085,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2415,143.42208,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2416,143.653354,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2417,143.653356,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2418,143.653357,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2420,143.832942,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2423,144.056678,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2425,144.300804,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2426,144.662183,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2427,144.662185,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2429,144.798829,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2432,145.055356,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2433,145.298966,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2434,145.377345,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2435,145.420662,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2436,145.421911,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2437,145.650741,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2438,145.651899,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2439,145.6519,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2441,145.795079,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2444,146.055296,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2447,146.292927,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2448,146.658575,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2449,146.658576,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2451,146.792542,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2454,147.053613,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2456,147.289583,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2457,147.375606,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2458,147.418845,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2459,147.418847,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2462,147.650004,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2463,147.650006,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2464,147.651179,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2466,147.788384,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2469,148.054162,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2472,148.288512,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2473,148.657148,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2474,148.65715,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
2476,148.786095,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2479,149.051907,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2481,149.305309,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2482,149.373857,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2483,149.417704,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
2484,149.417706,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
2485,149.648647,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2486,149.649668,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
2487,149.649669,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
2489,149.781932,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2492,150.052555,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
2495,150.280783,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
2497,150.655928,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
2498,150.655929,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
